sources,references,translations
"Inna was already on the ropes, scaling like a spider on a web.","Inna était déjà sur l'échelle de cordes, se déplaçant comme une araignée sur une toile.","Ça faisait déjà des années qu'Inna était sur les cordes raides, grimpeuse comme une araignée sur un fil."
He must see this because he continues.,"Il doit s'en apercevoir, car il continue.",Ça doit lui arriver parce qu'il continue.
"""I think it made everything better,"" she said, absently tracing his fingers, careful of the cuts.","Je pense que ça a tout amélioré, dit-elle, traçant distraitement le contour de ses doigts, prenant soin de ne pas toucher aux coupures.","Ça a tout amélioré, dit-elle, en traçant distraitement ses doigts, en étant prudente avec les coupures."
"He stared into her almond-shaped eyes, then moved his hand and turned away.","Il fixa ses yeux en amande, puis déplaça sa main et se détourna.","Ça lui fit frémir, il fixa ses yeux almonds, puis déplaça sa main et se détourna."
"After wiping my mouth with the back of my hand, I slink to the floor by the (blessedly cleanish) toilet, unable to move.","Après m'être essuyé la bouche du revers de la main, je me glisse sur le sol près des toilettes (heureusement propres), incapable de bouger.","Je me sèche la bouche avec le dos de ma main et je m'enfonce sur le sol à côté du (mercifulement propre) WC, incapable de bouger."
"""Swimming lessons.",Des cours de natation.,Ça s'appelle des leçons de natation.
"The more he breathed the decision, the more it became clear that she was meant for him.","Plus il pensait à cette décision, plus il devenait évident qu'elle était faite pour lui.","Plus il respirait la décision, plus il comprenait qu'elle était faite pour lui."
"""Michelle was my first,"" he offers.","Michelle était ma première, explique-t-il.","Ça a été Michelle, lui répond-il."
She was supposed to be able to do a hundred different things at once and-,"Elle était censée pouvoir faire une centaine de tâches en même temps, et...",Ça faisait partie de son rôle de pouvoir faire cent choses à la fois et...
"Dyer smiles, tossing the strap of his messenger bag over his head.","Dyer sourit, jetant la lanière de son sac par-dessus sa tête.",Ça va ? dit Dyer en passant le brancard du sac à main sur sa tête.
"I take it back, he needs to stop doing that.","Je retire ce que j'ai dit, il doit arrêter de faire ça.","Ça marche, il faut qu'il cesse de faire ça."
"Mermaids were often spotted during a stormthat is when sailors needed them, and when they helped humans most.",Les sirènes sont souvent aperçues pendant une tempête  c'est à ce moment-là que les marins ont besoin d'elles et qu'elles aident le plus les humains.,"Les sirènes étaient souvent aperçues pendant une tempête, c'est-à-dire lorsque les marins en avaient le plus besoin, et lorsqu'elles aidaient les humains le plus."
"""Better?"" he asked, surprised at his breathiness.","demanda-t-il, surpris de son essoufflement.",Ça va mieux ?
"My skin is suddenly too tight, and my dick is arguing loudly in Garrett's favor, reminding me that we hadn't had sex in weeks before the end, so it's been - let me count - Jesus, nearly two months since I got laid.","Ma peau est soudain trop tendue, et ma bite plaide vigoureusement en faveur de Garrett, me rappelant que nous n'avions plus fait l'amour depuis des semaines avant la fin de notre histoire.","Ça fait des semaines que je n'ai pas eu de sexe, et ma bite fait un grand bruit en faveur de Garrett, me rappelant que nous n'avons pas eu de sexe depuis des semaines avant la fin, donc c'est déjà..."
It wasn't any different.,Ce n'était pas différent.,Ça n'était pas différent.
"For now, we need to figure out what to do.""","Pour l'instant, nous devons trouver quoi faire.","Ça pourrait être une bonne idée, mais pour l'instant, nous devons décider de quoi faire."
"I mean, fuck.","Je veux dire, putain.","Ça, c'est un putain de merde."
"The winding path through the rides was mostly clean of sand and debris, and only a few of the rides and sideshow games showed any evidence that a powerful storm had ripped through the night before.","Le chemin sinueux qui traversait les manèges était presque entièrement débarrassé du sable et des débris, et seuls quelques manèges et jeux du parc d'attraction montraient des signes qu'une puissante tempête s'était abattue sur le parc la nuit précédente.","Le chemin sinueux entre les attractions était le plus partiellement dégagé de sable et de débris, et seulement quelques attractions et jeux de la foire montraient des traces d'une violente tempête qui avait traversé la nuit précédente."
"""Has anyone ever...confronted you?",Est-ce que quelqu'un t'a déjà... confronté ?,Êtes-vous jamais...confronté ?
"John's hand, which he's lifted to sift through the hair at my nape, drifts down to cup the back of my neck.","La main de John, qu'il a soulevée pour la glisser dans les cheveux à l'arrière de mon crâne, descend jusqu'à ma nuque.","La main de John, qu'il a levée pour filtrer mes cheveux à la nuque, glisse vers le bas pour prendre la pointe de mon cou."
"""This is a long series of firsts for me,"" he says, his voice quiet.","C'est une longue série de premières pour moi, dit-il, la voix calme.","Ça fait longtemps que je ne fais pas ça, dit-il, la voix douce."
"""If my calculations are correct, I would say a little over twenty-two billion, forty-seven million, two hundred fifty-seven thousand dollars and eighty-three cents.","Si mes calculs sont corrects, je dirai un peu plus de vingt-deux milliards, quarante-sept millions, deux cent cinquante-sept mille dollars et quatre-vingt-trois centimes.","Si mes calculs sont corrects, je dirais un peu plus de vingt-deux milliards, quatre-vingt-dix-sept millions, deux cent cinquante-sept mille dollars et huit cents."
"My skin is beech with a hint of henna, my wild, black curls have minds of their own.","Ma peau est de la couleur du hêtre avec un soupçon de henné, mes boucles noires et sauvages n'en font qu'à leur tête.","Ma peau est brune avec un soupçon de henné, mes boucles noires sauvages ont leur propre esprit."
"When she stepped, the ground seemed to fall out from under her feet and she stumbled on air.","Lorsqu'elle fit un pas, le sol sembla se dérober sous ses pieds et elle trébucha dans le vide.",Ça lui semblait que le sol s'effondrait sous ses pieds et elle tripa dans l'air.
"""You too,"" I reply over my shoulder, as he starts his engine.","Toi aussi, répondis-je par-dessus mon épaule, tandis qu'il démarre son moteur.","Ça va pour toi aussi, lui dis-je par-dessus le cou, alors qu'il démarre son moteur."
Every nerve in her body hummed.,Chaque nerf de son corps frémissait.,Ça faisait vibrer chaque nerf de son corps.
I smack him on his rock-hard abs.,Je lui donne une claque sur ses abdominaux durs comme la pierre.,"Ça me fait rire, je lui donne un coup de poing sur ses abdominaux durs."
"The sun warmed the top of his head and his shoulders, and the heated sand toasted his bare feet.","Le soleil lui réchauffait le sommet du crâne et les épaules, et le sable chaud brûlait ses pieds nus.","Le soleil réchauffa le sommet de sa tête et ses épaules, et le sable chauffé torfa ses pieds nus."
"As sure as he was that he couldn't get close to anyone, he longed to feel her touch.","Même s'il était sûr de ne pas pouvoir être proche de quelqu'un, il avait envie de la toucher.","Ça lui semblait aussi sûr qu'il ne pouvait pas se rapprocher de quelqu'un, il désirait sentir son contact."
It'd sure be handy to talk to himhave him on her side in case the approaching figure turned out to be a menace.,"Ce serait bien pratique de lui parler, de l'avoir à ses côtés au cas où la silhouette qui s'approchait s'avérait être une menace.","Ça serait bien pratique de parler à lui, de l'avoir de son côté en casque le figure se révélerait une menace."
We had so much more in common.,Nous avions bien plus en commun.,Ça nous a beaucoup plus rapprochés.
"My cock dribbles nonstop, leaving threads of precome against my stomach.","Ma bite dégouline sans arrêt, laissant des fils de liquide séminal contre mon estomac.","Ma bite dégouline sans arrêt, laissant des filaments de liquide pré-séminal contre mon estomac."
"""I'm not used to being snuck up on.",Je n'ai pas l'habitude de me faire surprendre.,Ça ne me fait pas plaisir d'être prise au dépourvu.
"He and Luke had loved the birds when they were kids, but after owning the bar, he realized what a nuisance they could be.","Luke et lui avaient adoré les oiseaux lorsqu'ils étaient enfants, mais depuis qu'il était propriétaire du bar, il s'était rendu compte de la nuisance qu'ils pouvaient représenter.","Luke et lui avaient aimé les oiseaux quand ils étaient enfants, mais après avoir pris la direction du bar, il avait réalisé à quel point ils pouvaient être gênants."
"""Tell me that this is enough.""",Dis-moi que ça suffit.,Dis-moi que c'est suffisant.
She paused to see if he was joking.,Elle s'arrêta net pour voir s'il plaisantait.,Ça lui donna une pause pour voir s'il en faisait une blague.
Or were they in love?,Ou étaient-ils amoureux ?,Ça veut dire qu'ils étaient amoureux ?
"""I don't know what Lucas has planned, but until I can make sure that you're safe, I need you to stay with your brother,"" Devyn explained as he placed the iPad and laptop in her backpack and handed it to Drew.","J'ignore ce que Lucas a prévu, mais jusqu'à ce que je puisse m'assurer que tu es en sécurité, j'ai besoin que tu restes avec ton frère, expliqua Devyn en plaçant l'iPad et l'ordinateur portable dans le sac à dos d'Andi et en le tendant à Drew.","Ça me dit rien de ce que Lucas a prévu, mais jusqu'à ce que je puisse m'assurer de ta sécurité, je te demande de rester avec ton frère, expliqua Devyn en plaçant l'iPad et le laptop dans le sac à dos de Drew et en le lui tendant."
"He turns my head the way he wants it so that he can plunder my mouth, and I take it all.","Il tourne ma tête dans le sens qu'il veut pour pouvoir dévorer ma bouche, et je prends tout.","Ça me fait tourner la tête comme il le veut pour qu'il puisse piller ma bouche, et je le laisse faire."
"For the first time in her life, she didn't care that she was in over her head or that she was probably making the biggest mistake of her life, not when he kissed her like this.","Pour la première fois de sa vie, elle ne se souciait pas de savoir qu'elle était dépassée par les événements ou qu'elle commettait probablement la plus grosse erreur de sa vie, pas quand il l'embrassait comme ça.","Ça faisait la première fois de sa vie qu'elle ne se souciait pas d'être en-dessous de ses moyens ou qu'elle faisait probablement la pire erreur de sa vie, pas quand il l'embrassait comme ça."
