sources,references,translations
"""The stubborn little pain in the ass has gone into labor,"" came the words that had her opening her mouth, only to close it with a grumble since she really couldn't argue with that.","La petite enquiquineuse bornée a commencé le travail, furent les mots qui lui firent ouvrir la bouche, avant de la refermer avec un grognement, car elle ne pouvait vraiment pas contester cette information.","Ça fait un petit pain dans le cul qui a mis le couche, dit-il, ce qui la fit ouvrir la bouche, puis la fermer avec un gémissement, car elle ne pouvait pas s'y opposer."
"You know the significance of that tattoo.""",Tu connais la signification de ce tatouage.,Ça te rappelle le sens de ce tatouage.
"Her sister never had issuessing a song, snag a man.","Sa sœur n'avait jamais eu de problème  une chanson, un homme. Du moins, c'est ce qu'il lui semblait.","Sa sœur n'avait jamais de problèmes  à écrire une chanson, à attraper un homme."
"""God, I love bacon,"" his new assistant murmured with a happy little sigh as she nibbled on what looked like an egg sandwich with an unhealthy amount of bacon while Devyn stood there, wondering why his new assistant was sitting outside at six-thirty in the morning.","murmura sa nouvelle assistante avec un petit soupir heureux alors qu'elle grignotait ce qui ressemblait à un sandwich aux œufs avec une quantité astronomique de bacon, alors que Devyn était planté là à se demander ce que sa nouvelle assistante faisait à l'extérieur du bâtiment à six heures et demie du matin.","Ça, je l'aime bien, murmura avec un petit soupir de contentement sa nouvelle assistante en mâchant ce qui ressemblait à un sandwich au fromage avec une quantité excessive de bacon alors que Devyn restait là, se demandant pourquoi sa nouvelle assistante s'était assise à l'extérieur à six heures du matin."
I hadn't done anything but sit and hold him for a while.,Je n'ai rien fait d'autre que de m'asseoir et de le tenir dans mes bras pendant un moment.,Ça n'avait rien fait que de me sasseoir et de le tenir un peu.
It was only months later that he realized Kelly had been lonely.,Ce n'était que des mois plus tard qu'il avait compris que Kelly se sentait seule.,Ça a été plusieurs mois plus tard qu'il réalise que Kelly était seule.
"I'm peripherally aware of the heads turning and the looks that trail his trip toward me, but my focus is entirely on him.","Je suis conscient des têtes qui se tournent et des regards qui suivent son chemin vers moi, mais je me concentre entièrement sur lui.","Je suis à moitié conscient des têtes tournées et des regards qui suivent son chemin vers moi, mais mon attention est entièrement tournée vers lui."
And I will catch you.,Et je t'attraperai.,Ça va me faire attraper.
"I guess I have two things, then.",Je suppose donc que j'ai deux choses à moi.,"Ça fait deux choses, alors."
Andi rushed to explain as she threw a panicked look at the large security guard reaching for her and-,Andi se dépêchait de s'expliquer en jetant un regard paniqué à l'énorme agent de sécurité qui s'approchait et...,"Ça va, elle se précipita pour expliquer alors qu'elle jetait un regard paniqué vers le grand gardien de sécurité qui s'approchait d'elle et..."
"""He has been very busy working behind the scenes, arranging transfers, intercepting audits, and doing everything that he could to keep us distracted.""","Il a été très occupé à travailler dans les coulisses, à organiser des transferts, à intercepter des audits et à faire tout ce qu'il pouvait pour nous distraire.","Ça a été très occupé à travailler à l'arrière-scène, à organiser des transferts, à intercepter les audits, et à faire tout ce qu'il pouvait pour nous distraire."
That hadn't been enough to annul thingstoo much riding on the union of the tribes.,Cela n'avait pas suffi à annuler les promesses  trop de choses dépendaient de l'union de leurs deux tribus.,Ça n'avait pas été suffisant pour annuler les choses  trop de choses étaient en jeu avec l'union des tribus.
"Of course, this wasn't Hawaii, but up near the point was some darn good East Coast surfing.","Bien sûr, ce n'était pas Hawaï, mais près de la pointe, il y avait de sacrés bons coins pour surfer sur la côte Est.","Ça n'était pas Hawaii, mais près du cap, il y avait de la mer d'une qualité d'onde qui était d'une excellente qualité."
"""I'll be back,"" he says, breathless.","Je reviens, dit-il, essoufflé.","Ça va me faire, dit-il, à souffle court."
She pointed to the bar.,Elle désigna le bar.,"Ça, c'est le bar."
It was his dream too.,C'était aussi son rêve.,Ça était aussi son rêve.
"She didn't look like she was trying to kill him, Devyn thought, taking a sip of the large caramel coffee that he was forced to grab from the employee cafeteria when it became painfully obvious that his new assistant didn't know how to make coffee.","Elle n'avait pourtant pas l'air de vouloir le tuer, se dit Devyn en buvant une gorgée du café au caramel qu'il avait dû prendre à la cafétéria des employés quand il était devenu évident que sa nouvelle assistante ignorait comment faire du café.","Ça ne semblait pas qu'elle essaye de le tuer, pensa Devyn, en buvant une gorgée du grand café au caramel qu'il avait dû s'emparer de la cafétéria des employés lorsque sa nouvelle assistante avait montré qu'elle ne savait pas faire du café."
She stretched out her legs and laid her head on the couch pillow and softly whistled some nondescript '80s pop song.,"Elle étendit ses jambes, posa sa tête sur le coussin du canapé et siffla doucement une chanson pop des années 80.","Elle étendit ses jambes, posa sa tête sur le coussin du canapé et siffla doucement une chanson pop des années 80 sans nom."
Gayle pauses when she reaches the door and looks at me like I'm out of my head.,Gayle s'arrête au niveau de la porte et me regarde comme si j'avais perdu la tête.,Ça fait un moment que Gayle s'arrête devant la porte et me regarde comme si je ne faisais pas partie de ce monde.
"""I don't want to be fair, I want you here.""","Je ne veux pas être juste, je veux que tu sois là.","Ça ne me fait pas de bien, je veux que tu sois ici."
"Once he was gone, Devyn sat down on the couch and watched Andi, still amazed by how quickly her mind worked as she went through the files that he'd brought.","Une fois qu'il fut parti, Devyn s'assit sur le canapé et observa Andi, toujours étonné par la rapidité avec laquelle son esprit travaillait alors qu'elle parcourait les dossiers qu'il avait apportés.","Ça ne faisait pas longtemps qu'il était parti, Devyn s'assit sur le canapé et regarda Andi, toujours étonné de la rapidité avec laquelle son esprit fonctionnait alors qu'elle parcourait les dossiers qu'il avait apportés."
It's easy to picture John in front of a classroom.,C'est facile d'imaginer John dans une salle de classe.,Ça est facile de voir John devant une classe.
"I've always known, even before he came back to his flat that night and found that I'd learned the truth about him.","Je l'ai toujours su, même avant qu'il ne revienne à son appartement cette nuit-là et qu'il découvre que j'avais appris la vérité à son sujet.","Ça m'a toujours été clair, même avant qu'il revienne dans son appartement cette nuit-là et que je lui aie appris la vérité sur lui."
And it's clear he looks up to him.,Et il est clair qu'il l'admire.,Ça est clair qu'il le respecte.
"As a boy, he'd relished that meditative quality that grew where the water met the land and the sun blanketed everything in a golden warmth that lingered in the soul forever.","Enfant, il avait savouré cette faculté méditative qui naissait là où l'eau rencontrait la terre et où le soleil recouvrait tout d'une chaleur dorée qui s'attardait dans l'âme","Ça faisait des années qu'il aimait cette qualité méditative qui se développait à la rencontre de l'eau et de la terre, et où le soleil recouvrait tout d'une chaleur dorée qui restait dans l'âme pour toujours."
"""He likes the classics.",Il aime les classiques.,Ça lui plaît aux classiques.
She had Chase now.,Elle avait Chase maintenant.,Ça lui avait donné Chase.
"""I love the warmth of the sun on my skin, and the brush of a cool breeze, and the clarity of music on land.""","J'aime la chaleur du soleil sur ma peau, le frôlement d'une brise fraîche et la clarté de la musique sur la terre ferme.","Ça me fait plaisir de sentir la chaleur du soleil sur ma peau, la brise fraîche, et la clarté de la musique sur terre."
Then I look up at him.,Puis je lève les yeux vers lui.,Je lève les yeux vers lui.
"Do your thing, I'll be tuning in.""","Fais opérer ta magie, je serai à l'écoute.","Ça va, fais-toi de ta part, je vais me mettre à l'antenne."
Fall into her arms again.,Tomber à nouveau dans ses bras.,Être à nouveau dans ses bras.
"But he flashes his blinding smile, and the woman grins, blushing as she ushers her kidlet into the restaurant.","Mais il affiche son sourire aveuglant et la femme sourit, rougissant en faisant entrer son enfant dans le restaurant.","Ça lui fait un sourire aveuglant, et la femme sourit, rougissant en emmenant son petit dans le restaurant."
She rose on her elbows and watched him pull his T-shirt over his head.,Elle se redressa sur ses coudes et le regarda passer son tee-shirt par-dessus sa tête.,Elle se redressa sur ses coudes et le regarda tirer son tee-shirt sur sa tête.
"He didn't move away, and she leaned in close.","Il ne bougea pas, et elle se rapprocha.",Ça ne l'empêcha pas de se rapprocher d'elle.
"You know, the one where the Ex brings the stuff you've left at their place and vice versa.","Vous savez, cet échange où l'ex apporte les affaires que tu as laissées chez lui et vice versa.","Ça, c'est celui où l'ex-petit ami apporte les affaires que tu as laissées chez lui et vice-versa."
"""It's only an hour and a half.",Ce n'est qu'à une heure et demie de trajet.,Ça ne dure qu'une heure et demie.
"""It's a beautiful country.""",C'est un pays magnifique.,Ça fait un beau pays.
I could automate my entire set.,Je pourrais automatiser l'ensemble de mon travail.,Je pourrais automatiser mon ensemble entier.
"God, just thinking about the burnt, cold, creamy, grainy concoction...","Mon Dieu, rien que de repenser à cette mixture granuleuse, froide et avec un goût de brûlé...","Ça me fait peur, juste à l'idée de cette purée brûlante, froide, crèmeuse et grumeleuse..."
"""I already have that,"" Andi pointed out with a disappointed sigh and a sad shake of her head as she glanced back at Nicholas.","Je l'ai déjà ça, dit Andi avec un soupir déçu et un triste hochement de tête en regardant Nicholas.","Ça, je l'ai déjà, remarqua Andi avec un soupir déçu et un secouement de tête triste en regardant Nicholas."
