sources,references,translations
"It had taken being disavowed in a very public, painful way to get Dyer to walk away from the two years he'd invested.",Il a fallu qu'il soit désavoué de manière très publique et douloureuse pour que Dyer abandonne les deux années qu'il avait investi dans cette relation.,Ça avait fallu qu'il soit dénoncé de façon très publique et très douloureuse pour qu'il se détourne des deux années qu'il avait investies.
Was this what being a grown-up was like?,"Était-ce ça, être adulte ?",Ça faisait-il partie de la vie adulte ?
No telling what the tide pushed up near the shore.,On ne sait pas ce que la marée poussait près du rivage.,Ça ne faisait pas de doute que la marée avait apporté des débris près de la côte.
It rubs over my raw nerves and makes my heart ache.,Elle gratte mes nerfs à vif et me fait mal au cœur.,Ça me fait mal aux nerfs et me fait mal au cœur.
Inna kicked at the floor planks with his bare foot.,Inna donna un coup de pied sur les planches du sol avec son pied nu.,Inna frappa le sol avec son pied nu.
Was Christopher the pirate who killed Inna's great-great-something-grandmother?,Christopher était-il le pirate qui avait tué l'arrière-arrière-grand-mère d'Inna ?,Ça veut dire que Christopher était le pirate qui a tué la grand-mère de la grand-mère d'Inna ?
"John's erection is thicker than mine, though shorter.","L'érection de John est plus épaisse que la mienne, bien que plus courte.","L'érection de John est plus épaisse que la mienne, mais plus courte."
"He scanned the beach, looking for Inna.","Il balaya la plage du regard, à la recherche d'Inna.",Il parcourut la plage à la recherche d'Inna.
"The water here is still and silent, green with algae and moss, and brackish in my nostrils.","Ici, l'eau est calme et silencieuse, verte avec des algues et de la mousse, et saumâtre dans mes narines.","L'eau est calme et silencieuse, verte avec des algues et des mousses, et salée dans mes narines."
"He's so big and so solid, I can't help but feel safe with him.",Il est si grand et si solide que je ne peux m'empêcher de me sentir en sécurité avec lui.,"Ça fait si grand et si solide, que je ne peux que me sentir en sécurité avec lui."
You've built a great little business here and you should be proud.,Tu as créé une belle petite affaire et tu peux en être fière.,"Ça a été un travail de génie, tu as construit une belle petite entreprise et tu devrais être fier de toi."
"A light breeze hit her, pushing away the sticky humidity for a moment, and she gulped the fresh airso clean.","Une légère brise l'atteignit, chassant un instant l'humidité poisseuse, et elle avala l'air frais, si pur.","Ça faisait chaud, mais une légère brise venait de la mer et apaisait l'air."
"""And that film is still your birthright.""",Et ce film fait partie de ton patrimoine !,Ça reste ton droit de naissance.
"""What's complicated about it?",Qu'est-ce qui est compliqué ?,Ça n'est pas compliqué ?
"""Super helpful,"" Andi mumbled as she tossed it aside and grabbed another one.","Super utile, marmonna Andi en le jetant de côté et en prenant un autre.","Ça a été très utile, marmonna Andi en la jetant de côté et en prenant une autre."
He opened his eyes and reached for a glass to pour some of his favorite Scotch into.,Il ouvrit les yeux et attrapa un verre pour y verser son scotch préféré.,"Ça, c'est un peu trop, dit-il en ouvrant les yeux et en s'approchant d'un verre pour y verser un peu de son whisky préféré."
"""Really, Franklin?""","Vraiment, Franklin ?","Ça va, Franklin ?"
"Well, that wasn't entirely true because Ben had been more than happy to make sure that she didn't have any reason to come back to the office, call, text, or even send an email.","Enfin, ce n'était pas tout à fait vrai parce que Ben avait été plus qu'heureux de s'assurer qu'elle n'avait aucune raison de revenir au bureau, d'appeler, d'envoyer un message ou même d'envoyer un e-mail.","Ça n'était pas tout à fait vrai, car Ben avait été plus que content de s'assurer qu'elle n'avait pas de raison de revenir dans le bureau, de téléphoner, de texter ou même d'envoyer un courriel."
There are some things I can't share.,Il y a des choses que je ne peux pas partager.,"Ça, je ne peux pas le partager."
"""And if my sister wasn't already lost in whatever the hell you just gave her, she'd remember her manners and introduce us.","Et si ma sœur n'était pas déjà perdue dans ce que tu viens de lui donner, elle se souviendrait de ses bonnes manières et nous présenterait.","Ça fait que si ma sœur n'était pas déjà perdue dans ce que tu viens de lui donner, elle se souviendrait de ses manières et nous introduirait."
"That's one thing I'll miss when I movefresh seafood.""",C'est une chose qui me manquera quand je déménagerai : les fruits de mer frais.,"Ça, c'est une chose que je vais manquer quand je me déplacer  : du poisson frais."
"Then a long nap to forget the weather, the bar, Mari.","Puis une longue sieste pour oublier le temps qu'il faisait, le bar, Mari.",Ça fait longtemps que je n'ai pas dormi aussi longtemps.
"That's the third or fourth time I've seen him hauling records out of here.""",C'est la troisième ou quatrième fois que je le vois sortir des disques d'ici pour leur donner.,Ça fait le troisième ou le quatrième fois que je le vois sortir des disques de la boutique.
"After one last look at The Charlton, Devyn climbed back in the car with a murmured, ""The Mason.""","Après avoir jeté un dernier coup d'œil au Charlton, Devyn remonta dans la voiture en murmurant : ""Le Mason"".","Ça, c'est le Mason."
During a storm.,Pendant une tempête.,Ça a été pendant une tempête.
"One afternoon he'll choose, and another I will.","Un après-midi, c'est lui qui choisit le lieu, et l'après-midi suivant, c'est moi.","Ça va se décider un après-midi, et l'autre, je le choisirai."
"In fact, it was the only option left.","En fait, c'était la seule option qui lui restait.",Ça faisait en fait partie des seules options restantes.
"""I've been fascinated by fairs, amusement parks, and Ferris wheels since Luke and I were little.","Je suis fasciné par les foires, les parcs d'attractions et les grandes roues depuis que Luke et moi sommes petits.","Ça m'a toujours fasciné, les foires, les parcs d'attractions et les grandes roues depuis que Luke et moi étions petits."
"In the pack, with the water, and a cell phone with no signal.""","Dans le sac, avec l'eau et un téléphone portable sans signal.","Ça fait un peu plus de deux ans que je suis en train de vivre dans un camp avec de l'eau, un téléphone portable sans signal."
"""Dyer doesn't do domestic,"" he deadpans before he spins in his rainbow Chuck Taylors and scurries off.","Dyer ne fait pas le ménage, dit-il avant de tourner les talons dans ses Chuck Taylors arc-en-ciel et de s'enfuir en courant.","Ça ne fait pas partie de ses compétences, dit-il en se tournant vers ses chaussures multicolores."
"""If you need anything, don't bother calling the front desk.","Si vous avez besoin de quoi que ce soit, n'appelez pas la réception.","Si vous avez besoin de quelque chose, n'hésitez pas à appeler la réception."
I had a client up from the city.,J'avais un client qui venait de la ville.,Ça fait un moment que j'ai un client de la ville.
She dove under to swim to him.,Elle plongea pour nager jusqu'à lui.,Elle plongea pour nager vers lui.
You can tell me.,Tu peux me le dire.,Ça te fait peur ?
He'd seen himit wasn't his imagination.,"Il l'avait vu, ce n'était pas son imagination.","Ça l'avait vu, ça n'était pas son imagination."
"And that may be, but I'm not made for you.","C'est possible, mais je ne suis pas fait pour toi.","Ça pourrait être vrai, mais je ne suis pas fait pour toi."
"He caught his breath, then moved closer to the pier ruins where she stood.","Il reprit son souffle, puis se rapprocha des ruines de la jetée où elle se tenait.","Ça lui avait pris de l'air, puis il s'approcha des ruines du quai où elle se tenait."
I don't like the waterespecially the ocean.,"Je n'aime pas l'eau, surtout l'océan.","Ça me fait peur, surtout l'océan."
"""Of course, it won two Grammys,"" I tell him.","Bien sûr, ils ont gagné deux Grammys avec cet album, lui dis-je.","Ça a gagné deux Grammys, lui dis-je."
"Dad was a fisherman, and Mom liked to be near the water.",Papa était pêcheur et maman aimait être près de l'eau.,Père était pêcheur et mère aimait être près de l'eau.
"""After I graduated, I started at the bottom, took every shift I could get my hands on, read every book that I could find that I thought would help, and worked my way up to the top and when I heard about the position at Carta Hotels, I went after it, knowing that if I could pull it off that it would be enough","Après avoir obtenu mon diplôme, j'ai commencé au bas de l'échelle, j'ai pris tous les postes qui me tombaient sous la main, j'ai lu tous les livres que j'ai pu trouver et qui pouvaient m'aider.","Ça a commencé après que j'ai obtenu mon diplôme, j'ai commencé à la base, j'ai pris tous les postes que j'ai pu obtenir, j'ai lu tous les livres que j'ai pu trouver qui m'auraient pu être utiles et j'ai gravi les échelons jusqu'à la tête de l'entreprise et quand j'ai entendu parler du poste à Carta Hotels, j'ai fait tout mon possible pour l'obtenir, sachant que"
"""If you've never been, you don't know if Kansas is better.""","Si tu n'y es jamais allée, tu ne sais pas si le Kansas est mieux ou pas.","Si tu n'y es jamais allé, tu ne sais pas si le Kansas est meilleur."
"I think Interpol has a file.""",Je pense qu'Interpol a un dossier sur le sujet.,Ça dit Interpol a un dossier.
All muscles and strength.,Tout en muscles et en force.,Ça fait de la musculature et de la force.
"""Sorry, been prepping for the storm.""","Désolé, je me préparais à la tempête.","Ça, je suis en train de préparer la tempête."
"Still, he wasn't a lost cause.","Pourtant, ce n'était pas une cause perdue.",Ça ne signifie pas qu'il était perdu.
"""The stubborn little pain in the ass has gone into labor,"" came the words that had her opening her mouth, only to close it with a grumble since she really couldn't argue with that.","La petite enquiquineuse bornée a commencé le travail, furent les mots qui lui firent ouvrir la bouche, avant de la refermer avec un grognement, car elle ne pouvait vraiment pas contester cette information.","Ça fait que la petite gueule de bois est en train de mettre bas, dit-il, ce qui la fit ouvrir la bouche, puis la fermer avec un grognement, car elle ne pouvait pas s'y opposer."
