sources,references,translations
"At the first gush of his warm breath on me, I buck hard.","À la première bouffée de son souffle chaud sur moi, je me cabre.","À la première brise de son souffle chaud, je recoil hardi."
"""So?"" She turned to look over the sound at the sun slung low in the sky.",Alors... Elle se tourna pour regarder le soleil bas dans le ciel.,Ça va ?
"When John frowns, I continue.","Devant le froncement de sourcils de John, je poursuis.","Quand John fronce les sourcils, je continue."
It's a distraction.,C'est une sacrée distraction.,Ça sert à faire oublier.
"He's not looking at me, his eyes are trained on the ceiling.","Il ne me regarde pas, ses yeux sont rivés au plafond.","Ça ne me regarde pas, ses yeux sont rivés au plafond."
"They walked without talking, Mari whistling what sounded like a mash-up of Jingle Bells and America, the Beautiful, and Chase trying to keep up with her brisk pace.","Ils marchaient sans parler, Mari sifflant ce qui ressemblait à un mélange de Jingle Bells et d'America, the Beautiful, et Chase essayant de suivre son rythme rapide.","Ça marchait sans qu'on parle, Mari sifflant ce qui sonnait comme un mash-up de Jingle Bells et de America, the Beautiful, et Chase essayant de tenir le pas avec son rythme rapide."
"He's been up all night, and it shows.",Il n'a pas dormi de la nuit et cela se voit.,"Ça fait que ça fait une nuit entière qu'il est en train de travailler, et ça le montre."
We've never even exchanged contact information.,Nous n'avons jamais échangé nos coordonnées.,Ça ne nous a pas permis de nous échanger nos informations de contact.
"It is a lie.""",C'est un mensonge.,Ça c'est un mensonge.
"""Hey, John, good to see you again.""","Hé, John, content de te revoir !","Ça va, John, c'est bien de te revoir."
"He set the dishes on the counter, then headed to the bar.",Il posa les plats sur le comptoir et se dirigea vers le bar.,"Il posa les assiettes sur le comptoir, puis se dirigea vers le bar."
Blood dripped onto his shirt.,Du sang coulait sur son tee-shirt.,Le sang tombait sur sa chemise.
"If Amelia had survived, then there were lots of part-mer, part-humans out there on Chase's family tree.","Si Amelia avait survécu, c'est qu'il y avait beaucoup de métis de sirènes et d'humains dans l'arbre généalogique de Chase.","Si Amelia avait survécu, il y avait beaucoup de métis, de mi-humains, de mi-sirenes dans l'arbre généalogique de la famille Chase."
"""Oh, no,"" he says, and his laugh is...not bitter, it's a laugh of disbelief.","Oh, non ! dit-il, et son rire n'est pas amer, c'est un rire d'incrédulité.","Ça, non, dit-il, et son rire est... pas amère, c'est un rire de désespoir."
I often wonder if she's got hidden cameras.,Je me demande souvent si elle a des caméras cachées.,Ça me fait souvent penser qu'elle a des caméras cachées.
"So much wind.""",Il y a tellement de vent.,Ça fait si fort le vent.
"""I was almost killed by a tourist attraction.""",J'ai failli être tuée par une attraction touristique.,"Ça m'a presque tué, une attraction touristique."
"Within seconds, his gaze went from panicked to determined.","En quelques secondes, son regard passa de la panique à la détermination.","Dans quelques secondes, son regard passa de panique à détermination."
"In fact, he looks like he hasn't slept since primary school.","En fait, on dirait qu'il n'a pas dormi depuis l'école primaire.",Ça fait en fait plus d'un mois qu'il n'a pas dormi.
"""Sure, there's a balcony just off the guest bedroom.""","Bien sûr, il y a un balcon dans la chambre d'amis.","Ça va, il y a un balcon juste à côté de la chambre des invités."
"In the meantime, I try to stick to mornings at the school district.""","En attendant, j'essaie de m'en tenir aux matinées à l'école...","Ça me faut, je vais essayer de rester au service de la district scolaire."
"Step by step, he drew closer.","Pas à pas, il se rapprocha.","Ça va, pas à pas, il s'approchait."
"There are stars behind my eyes, and a whirring sound in my ears, followed by pounding in my ribcage.","J'ai des étoiles derrière les yeux et un bourdonnement dans les oreilles, suivi d'un martèlement dans la cage thoracique.","Ça y est, il y a des étoiles derrière mes yeux, un bruit de tourbillon dans mes oreilles, suivi d'un battement dans ma poitrine."
Wasn't that the legend?,N'est-ce pas ce que disait la légende ?,Ça n'était-il pas la légende ?
"""I enjoy those things,"" he says, a frown over his beautiful eyes.","J'aime ces instants-là, dit-il en fronçant les sourcils.","Ça me plaît, dit-il, un froncement de sourcils sur ses beaux yeux."
"""So, I couldn't help but notice that there was a lovely hotel on the way here,"" Andi pointed out, already reaching for her phone.","Je n'ai pas pu m'empêcher de remarquer qu'il y avait un bel hôtel sur le chemin, souligna Andi, en attrapant déjà son téléphone.","Ça m'a donc fait penser que j'ai vu un hôtel très beau sur le chemin, dit Andi, en tendant déjà la main vers son téléphone."
"""I did,"" he readily agreed as he began caressing the back of her hand with his thumb.","C'est vrai, reconnut-il volontiers en commençant à caresser le dos de sa main avec son pouce.","Ça, oui, lui répondit-il tout de suite en commençant à caresser la partie postérieure de sa main avec son pouce."
She peered out the window and whistled Jingle Bells under her breath.,Elle jeta un coup d'œil par la fenêtre et siffla doucement Jingle Bells.,Elle jeta un coup d'œil par la fenêtre et siffla Jingle Bells sous son souffle.
"John toes out of his Skechers and lifts, first one leg, then the other as I strip him of his jeans.","John enlève ses Skechers et soulève d'abord une jambe, puis l'autre, tandis que je le débarrasse de son jean.","John sort ses Skechers et soulève, d'abord une jambe, puis l'autre, tandis que je lui enlève son jean."
"""I'm going to try,"" Nicholas said, his lips twitching with amusement as he helped himself to another slice of bacon.","Je vais essayer, dit Nicholas, ses lèvres se tordant d'amusement tandis qu'il se servait une autre tranche de bacon.","Ça va falloir, dit Nicholas, ses lèvres se tordant de rire, tandis qu'il prenait une autre tranche de bacon."
"Amelia swam into the still waters, and when she saw Christopher, she lifted her arms like she wanted to board the ship.","Amelia avait nagé dans les eaux calmes, et quand elle avait vu Christopher, elle avait levé les bras comme si elle voulait monter à bord.","Amelia nagea dans les eaux calmes, et lorsqu'elle vit Christopher, elle leva les bras comme s'il s'agissait d'embarquer sur le bateau."
"""...wasn't a homophobic asshat?",... n'était pas un connard homophobe ?,Ça n'était pas un connard homophobe ?
"""I'll leave you to negotiate that with John,"" Gayle answers as she gathers her things to go.","J'te laisse négocier ça 'vec John, répond Gayle en rassemblant ses affaires pour partir.","Ça, tu le discuteras avec John, répond Gayle en rassemblant ses affaires pour partir."
That look has me trembling.,Ce regard me fait trembler.,Ça me fait trembler.
"Besides, if anything happens, I'll be right there to keep you safe,"" Travis said as she forced herself to look away from Devyn, wondering what the hell was wrong with her.","De plus, si quelque chose devait arriver, je serai là pour vous protéger, déclara Travis alors qu'elle s'efforçait de détourner le regard de Devyn, se demandant ce qui n'allait pas chez elle.","Ça va, si quelque chose arrive, je serai là pour te protéger, dit Travis alors qu'elle se forçait à ne pas regarder Devyn, se demandant ce qu'il se passait en elle."
I don't have to tell him twice.,Je n'ai pas besoin de le lui dire deux fois.,Ça ne me faut pas de le dire deux fois.
"Thunder echoed in the distance and stalks of bright lightning dropped out of the sky near the horizon, momentarily lighting up the surface of the ocean like polished silver.","Le tonnerre résonnait au loin et des éclairs brillants tombaient du ciel près de l'horizon, illuminant momentanément la surface de l'océan comme de l'argent poli.","Le tonnerre retentit à l'horizon et des éclairs lumineux s'abattirent dans le ciel, éclairant momentanément la surface de l'océan comme de l'argent poli."
Seemed like baseball was always on lately.,On aurait dit que le baseball était toujours à l'écran ces derniers temps.,Ça semblait que le baseball était toujours diffusé récemment.
"I hear the tell-tale snick of the cap of a bottle, and then cold liquid drips down my crease.","J'entends le bruit caractéristique du bouchon de bouteille qu'on ouvre, puis un liquide froid coule le long de mon pli.","Ça fait un cliquetis, c'est le bouchon d'une bouteille qui s'ouvre, puis un liquide froid coule le long de mon pli."
"Before she could finish the sentence that promised to break the perfection of the moment, he tipped her chin higher and grazed her lips with his.","Avant qu'elle ne puisse terminer la phrase qui promettait de briser la perfection du moment, il lui fit relever le menton et effleura ses lèvres.",Ça lui fallait peu de temps pour terminer la phrase qui promettait de rompre la perfection du moment.
"The setting sun streamed across the park, casting long shadows of rides onto the empty beach like an invading army of giant insects.","Le soleil couchant traversa le parc, projetant de longues ombres de manèges sur la plage vide, telle une armée envahissante d'insectes géants.","Le soleil couchant traversait le parc, projetant des ombres longues des attractions sur la plage déserte comme une armée d'insectes géants envahissant le territoire."
She loved the way the light streaked across his angry eyes like a flash of lightning over a dark sea.,"Elle aimait la façon dont la lumière traversait ses yeux en colère, comme un éclair sur une mer sombre.",Ça lui plaisait de voir la lumière traverser les yeux de l'homme en colère comme une éclair de tonnerre sur une mer sombre.
"I'm fuller than I've ever been, stretched and aching with a pleasure I can barely process.","Je n'ai jamais été aussi rempli, étiré et endolori par un plaisir que j'ai du mal à assimiler.","Ça me remplit plus que jamais, étiré et brûlant d'un plaisir que je ne peux que difficilement assimiler."
"""I'm sorry you had to leave a job you loved, the place you grew up,"" I say, and I mean it.","Je suis désolé que tu aies dû quitter un travail que tu aimais, l'endroit où tu as grandi, dis-je, et je le pense vraiment.","Ça me fâche que tu aies dû quitter un travail que tu aimais, le lieu où tu as grandi, dis-je, et je le veux vraiment."
"It's the least I can do.""",C'est le moins que je puisse faire.,"Ça, c'est le moins que je puisse faire."
Her heart thumped and she whistled the Imperial March from Star Wars.,Son cœur battait la chamade et elle siffla la Marche impériale de La Guerre des étoiles.,Son cœur battait la chamade et elle siffla la marche impériale de Star Wars.
