sources,references,translations
"Chase pushed Mari off his shoulder and leaped up, his heart throbbing in his throat as a wave of nausea rolled through him.","Chase repoussa Mari de son épaule et se leva d'un bond, le cœur palpitant dans sa gorge, tandis qu'une vague de nausée le traversait.","Chase repoussa Mari de son épaule et sauta, son cœur battant dans sa gorge alors qu'une vague de nausées le traversait."
"""I think I can handle that,"" the man that still hadn't told her what job she was interviewing for murmured.","C'est gérable, marmonna l'homme qui ne lui avait toujours pas dit pour quel poste elle passait un entretien.","Ça me semble que je peux le gérer, murmura l'homme qui n'avait pas encore dit à quelle fonction elle était candidate."
"Chase turned toward her, his eyes looking through her.","Chase se tourna vers elle, ses yeux la pénétrant.","Chase se tourna vers elle, les yeux qui la traversaient."
"I like seeing him like this, so close to the edge so soon.","J'aime le voir comme ça, si proche de craquer, si rapidement.","Ça me plaît de le voir ainsi, si proche du bord si tôt."
"""Thanks a lot, man.","Merci beaucoup, mec.","Ça va bien, mon ami."
"""No,"" Devyn bit out as she did a search for nearby hotels and found the one that she was looking for.","Non, dit Devyn en recherchant les hôtels des environs, et en trouvant celui qu'elle cherchait.","Ça, non, dit Devyn en effectuant une recherche de hôtels à proximité et en trouvant celui qu'elle cherchait."
"She pressed against him harder, well aware that he couldn't move until the screw was in or the plywood would fall.","Elle se serra plus fort contre lui, consciente qu'il ne pouvait pas bouger tant que la vis n'était pas enfoncée, sous peine de voir le contreplaqué tomber.","Ça la pressa plus fort, bien consciente qu'il ne pouvait pas bouger tant que le vis ne serait pas enfoncé, sinon le contreplaqué tomberait."
"""Need a beer or some water or something?""","Tu veux une bière, de l'eau ou autre chose ?",Ça te fait faim de bière ou d'eau ou de quelque chose ?
The smile he gives me is stunning.,Le sourire qu'il m'adresse est stupéfiant.,Ça me fait un grand sourire.
I've wanted to have my own shop on the beach my whole life.,"Toute ma vie, j'ai voulu avoir ma propre boutique sur la plage.",Ça fait tout mon rêve d'avoir mon propre magasin sur la plage toute ma vie.
"I don't know what I was expecting from the residence of a man as talented with his hands as John is, but this isn't it.","J'ignore ce que j'attendais de la résidence d'un homme aussi doué de ses mains que John, mais ce n'est pas ça.","Ça ne ressemble pas à ce que je me suis attendu dans la résidence d'un homme aussi doué que John, mais c'est ça."
And it could burn down the bar.,Et elle pourrait brûler le bar.,Ça pourrait brûler le bar.
"She reached to her throat, but words had dried on her tongue.","Elle porta la main à sa gorge, mais les mots avaient séché sur sa langue.","Ça lui était arrivé de se mettre à parler, mais les mots s'étaient asséchés sur sa langue."
And would have killed Chase if she hadn't been there to save him.,Et aurait tué Chase si elle n'avait pas été là pour le sauver.,Ça aurait tué Chase si elle n'était pas là pour le sauver.
"A local directory yielded a little info on John Burton, owner of Burton Construction.","Un annuaire local m'a permis d'obtenir quelques informations sur John Burton, propriétaire de Burton Construction.","Un répertoire local a fourni quelques informations sur John Burton, propriétaire de Burton Construction."
"""Two months!""",Deux mois !,2 mois !
"Placid, green oceans filled those same eyes when someone needed a helping hand.",Des océans verts et paisibles remplissaient ces mêmes yeux lorsque quelqu'un avait besoin d'une main secourable.,Ça faisait des années que ces mêmes yeux étaient remplis d'océans calmes et verts lorsqu'un être humain avait besoin d'une main tendue.
"""It's complicated,"" he said, picking up a file only to toss it back on his desk and go still when she blurted out, ""I have to tell you something.""","C'est compliqué, répondit-il, s'emparant d'un dossier pour le reposer aussitôt sur son bureau et de s'immobiliser quand elle lâcha :","Ça est compliqué, dit-il en prenant un dossier pour le jeter ensuite sur son bureau et se figer lorsqu'elle dit :"
"His eyes blaze in the dark, but I can't make out his expression.","Ses yeux brillent dans l'obscurité, mais je n'arrive pas à distinguer son expression.","Ça fait briller ses yeux dans l'obscurité, mais je ne peux pas déchiffrer son expression."
"But the studios have needed working on for a long time, and I'm glad our last fundraiser was enough to at least start on it.","Mais cela fait longtemps qu'il fallait rénover les studios, et je suis heureux que notre dernière collecte de fonds ait été suffisante pour au moins commencer à le faire.","Ça fait longtemps que les studios ont besoin de réparations, et je suis heureux que notre dernière levée de fonds ait suffi pour commencer les travaux."
"""We have nothing but time,"" Andi said, smiling hugely as she placed the colorful sack down at the top of the slide and gestured for him to sit down.","On a tout le temps, dit Andi, avec un grand sourire, en posant le sac coloré en haut du toboggan et en lui faisant signe de s'asseoir.","Ça ne nous manque que du temps, dit Andi en souriant et en posant le sac coloré au sommet de la glissade, invitant-le à s'asseoir."
"When someone tells you they've had it all and done it all, and feel no need for more when you're still reaching for every goddamned thing life can offer, what is there left to say?","Quand quelqu'un vous dit qu'il a tout eu et tout fait, et qu'il ne ressent pas le besoin d'en avoir plus alors que vous cherchez toujours tout ce que la vie peut vous offrir, que reste-t-il à dire ?","Ça arrive quand quelqu'un te dit qu'il a tout eu et tout fait, et qu'il n'a pas besoin de plus quand tu es toujours en train de chercher tout ce que la vie peut offrir, qu'il reste à dire ?"
The waves crashed on the sand and the water pooled near her.,Les vagues s'écrasaient sur le sable et l'eau s'accumulait près d'elle.,Les vagues s'écrasaient sur le sable et l'eau se rassemblait près d'elle.
"""Frankie,"" John breathes into my wet hair.","Frankie, souffle John dans mes cheveux mouillés.","Ça va, Frankie, respire dans mes cheveux humides."
"She didn't want this day, no matter how hard the work was, to ever end.","Elle ne voulait pas que cette journée, même si le travail était difficile, se termine un jour.","Ça ne devait jamais finir, même si le travail était difficile."
His dimple is just so adorable.,Sa fossette est tellement adorable.,Ça fait si bien.
He lets his eyes skate over me before he turns them back to the room.,Il laisse ses yeux glisser sur moi avant de les tourner de nouveau vers la pièce.,Ça lui fait un peu de temps avant de les retourner vers la pièce.
"Humid, warm air rushed in and filled her lungs, and salty dampness coated her face.","L'air chaud et humide s'engouffra dans ses poumons, et une humidité salée recouvrit son visage.","L'air humide et chaud s'engouffra et remplit ses poumons, tandis que la saleté et l'humidité recouvraient son visage."
"""I'll keep her safe,"" Drew said, making Andi wince as she hung over his shoulder, struggling to keep the terror at bay.","Je la garderai en sécurité, dit Drew, faisant grimacer Andi qui s'accrochait à son épaule, s'efforçant de maintenir la terreur à distance.","Ça, je la garderai en sécurité, dit Drew, ce qui fit grimacer Andi alors qu'elle se penchait sur son épaule, luttant pour contenir la terreur."
"Nicki's skin is a deep, rich mahogany that must have been painted on by the hand of God himself, it's so perfect.","La peau de Nicki est d'un acajou riche et profond qui a dû être peint par la main de Dieu lui-même, tant elle est parfaite.","Ça fait un an que Nicki est devenue une femme, et sa peau est un mahogany profond et riche qui doit avoir été peint par la main même de Dieu, elle est si parfaite."
"And I'm sitting here in the bar that was supposed to be both our legacies.""",Et je suis assis ici dans le bar qui était censé être notre héritage à tous les deux.,Ça fait un an que je me trouve assis dans ce bar qui devait être notre héritage.
"No dark water surrounding him, just the bright and cold glare of sterility and the smell of bleach.","Il n'y avait plus d'eau sombre autour de lui, juste la froide lumière blafarde d'un endroit stérile et une odeur d'eau de Javel.","Pas d'eau noire l'entourant, juste le clair et le froid du stérilité et l'odeur de chlorure."
"That's the best news I've heard in ages.""",C'est la meilleure nouvelle que j'ai entendue depuis longtemps.,Ça fait le meilleur nouvelles que j'ai entendu depuis des années.
"I've done it a thousand times.""",Je l'ai fait des milliers de fois.,"Ça, je l'ai fait mille fois."
What a day.,Quelle journée !,Ça a été une journée.
A big part of me wants to pull John into my arms and shield him from everything and everyone that would ever wish him harm.,Une grande partie de moi veut prendre John dans mes bras et le protéger de tout ce qui pourrait lui faire du mal.,Ça fait une grande partie de moi qui veut tirer John dans mes bras et le protéger de tout et de tous ceux qui lui ferait du mal.
"It's me you want, not him.","C'est moi que tu veux, pas lui.","Ça, c'est moi que tu veux, pas lui."
Reds and blues and bright yellows swirled and clashed along the walls.,"Du rouge, du bleu et du jaune vif tourbillonnaient et se mélangeaient le long des murs.","Les rouges, les bleus et les jaunes vifs se mêlaient et s'affrontaient le long des murs."
"Merely acquaintances, as far as the world knew.","De simples connaissances, pour autant que le monde le sache.","Ça n'était qu'une amitié de courtoisie, comme le monde le savait."
It's intangible.,Ce n'est pas tangible.,Ça est intangible.
He was headed directly for them.,Il se dirigeait directement vers eux.,Ça allait directement vers eux.
"She'd fantasized about sucking him off many times, but it was never this good, this real.","Elle avait souvent fantasmé sur le fait de l'avoir en bouche, mais cela n'avait jamais été aussi bon, aussi vivace.","Ça lui avait souvent envolé l'esprit de le sucer, mais ça n'avait jamais été aussi bon, aussi réel."
"At first, I assume it's for work or for Lexi but, when I ask, he dodges the question or distracts me with sex.","Au début, je supposais que c'était pour le travail ou pour Lexi, mais quand je lui demande, il esquive la question ou me distrait avec du sexe.","À première vue, je suppose que c'est pour le travail ou pour Lexi, mais quand je lui demande, il évite la question ou me distrait avec du sexe."
"What a phenomenon.""",Quel phénomène !,Ça fait un phénomène.
"""If I had my way, we'd take out the privateer's whole linewomen too.","Si ça ne tenait qu'à moi, nous aurions éliminé toute la lignée du corsaire, y compris les femmes.","Ça, si je pouvais, nous enleverions toute la ligne de femmes du pirate."
