sources,references,translations
His t-shirt rides up to reveal a flat stomach covered in a light dusting of strawberry blonde hair.,Son t-shirt remonte et révèle un ventre plat recouvert d'une légère couche de poils blond vénitien.,Son tee-shirt monte pour révéler un ventre plat recouvert d'une fine poussière de cheveux blonds roux.
"And the rent was cheaper, too.",Et le loyer était moins cher.,"Ça coûtait moins cher, aussi."
"""Yes, you did,"" Devyn murmured in agreement with a pointed look at the notes that Andi made last night.","Oui, vous l'avez fait, murmura Devyn en signe d'accord avec le regard pointé sur les notes qu'Andi avait prises la nuit précédente.","Ça va, tu as raison, murmura Devyn d'accord avec un regard pointu vers les notes que Andi avait prises la nuit dernière."
Good thing her fantasies didn't beam out of the top of her head and project onto the ceiling.,Heureusement que ses fantasmes ne sortaient pas de sa tête pour se projeter au plafond.,Ça lui aurait fait plaisir que ses fantasmes ne sortent pas de sa tête et ne soient pas projetés sur le plafond.
And then he withdrew.,Et puis il s'est éloigné.,Et puis il se retira.
"""Yes, since you set me up with nightly play dates.""","Oui, puisque tu m'as arrangé des créneaux de rendez-vous nocturnes pour que je m'amuse.","Ça va, depuis que tu m'as mis en couple avec des rendez-vous nocturnes."
The wind gusted and showered them with a spray of misty rain.,Le vent souffla en rafales et les aspergea d'une pluie fine.,Le vent s'élança et les arrosera d'une brume de pluie.
"""I don't think he's a guard.",Je ne pense pas que ce soit un gardien.,Ça ne me semble pas.
"""You can't dive in Kansas unless you're planning on diving corn plants.""","On ne peut pas plonger au Kansas, à moins d'avoir l'intention de plonger dans des champs de maïs.","Ça ne fonctionne pas au Kansas, sauf si tu as l'intention de plonger dans les maïs."
"Mari climbed the stairs, disappearing for a moment on the other side of the dunes.","Mari monta les escaliers, disparaissant un instant de l'autre côté des dunes.","Mari grimpa les escaliers, disparaissant pendant un moment de l'autre côté des dunes."
His attention had been on her and no one else.,Son attention s'était portée sur elle et sur personne d'autre.,Son attention était sur elle et sur personne d'autre.
"?"" He asks.",demande-il.,Ça va ?
"For a moment, Devyn considered taking a look at the notebook on the couch next to her to find out what she was working on, only to decide against it since that would probably end with him feeling like the biggest asshole alive when that bottom lip started trembling and she sadly mumbled, ""My notebook.""","Pendant un instant, Devyn envisagea de jeter un coup d'œil au carnet posé sur le canapé à côté d'elle pour savoir sur quoi elle travaillait, mais il décida de ne pas le faire parce qu'il finirait probablement par se sentir comme le plus grand connard lorsque sa lèvre inférieure se mettrait à trembler et qu'elle marmonnerait tristement : ""mon carnet.""","Devyn envisagea de jeter un coup d'œil au cahier sur le canapé à côté d'elle pour voir ce qu'elle travaillait, avant de se raviser, car ça finirait probablement par le faire sentir comme le plus grand con du monde lorsque sa lèvre inférieure commença à trembler et qu'elle marmonna tristement :"
"""I didn't know you made a habit of riding out storms.""",Je ne savais pas que tu avais l'habitude de traverser les tempêtes.,Ça m'était inconnu que tu fasses l'habitude de passer les tempêtes.
"""I don't know,"" she said, raising her voice over the sound of the water.","Je ne sais pas, dit-elle en élevant la voix au-dessus du bruit de l'eau.","Ça, je ne sais pas, dit-elle, enlevant la voix au bruit de l'eau."
"""Then you should probably answer quickly,"" he said, not really looking all that concerned that she was about to create a memory that neither one of them would ever forget.","Alors, tu devrais probablement répondre rapidement, dit-il, ne semblant pas vraiment préoccupé par le fait qu'elle était sur le point de créer un souvenir que ni l'un ni l'autre n'oublierait jamais.","Ça veut dire que tu devrais probablement répondre rapidement, dit-il, sans vraiment sembler inquiet de ce qu'elle allait créer un souvenir qu'ils ne oublieront jamais."
"""I'd just found out my little sister has cancer!"" The teen screams, startling the room.",Je viens d'apprendre que ma petite sœur a un cancer !,"Ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça, ça"
Dyer is unreasonably handsome.,Dyer est d'une beauté démesurée.,Dyer est d'une beauté injustifiée.
"Hoping that this would be quick, Andi opened the door only to find a large man standing in the hallway.","En espérant que ce serait rapide, Andi ouvrit la porte et trouva un homme imposant qui se tenait dans le couloir.","Espérant que ça serait rapide, Andi ouvrit la porte pour trouver un homme de taille imposante dans le couloir."
"""If you stay, I do too.","Si tu restes, je reste aussi.","Si tu restes, je reste aussi."
"He swipes at it, but another soon takes its place.","Il l'essuie, mais une autre prend rapidement sa place.","Ça lui passe, mais un autre le remplace rapidement."
"Besides, it gives me time to think.","Et puis, ça me laisse le temps de réfléchir.",Ça me donne le temps de penser.
"His grip on me is light, but it burns hot.","Son emprise sur moi est légère, mais elle est brûlante.","Son étreinte sur moi est légère, mais elle brûle."
"""You have to admit, it was a smart move to blame me.",Tu dois admettre que c'était une bonne idée de m'accuser.,"Ça faut que tu le reconnaisses, c'était une bonne idée de me faire porter la responsabilité."
"When I first landed on America's shores, I'd had high hopes of becoming a music journalist.","Lorsque j'ai débarqué sur le sol américain, j'avais le grand espoir de devenir journaliste musical.","Ça fait déjà longtemps que je suis arrivé sur les rivages américains, et j'avais de grands espoirs de devenir journaliste musical."
"I snatch up the rest of my things, and then I walk out of  John's bedroom.",Je ramasse le reste de mes affaires et je sors de la chambre de John.,"Je ramasse le reste de mes affaires, puis je quitte la chambre de John."
"But if he does, then he'll see how desperately I want him to do just that.","Mais s'il le fait, il verra à quel point j'ai désespérément envie qu'il le fasse.","Ça ne veut pas dire que je ne le ferai pas, mais s'il le fait, il verra à quel point je veux qu'il le fasse."
"He's such a sweetheart, so tender and gentle, and yet so powerful.","Il est si gentil, si tendre et si doux, et pourtant si puissant.","Ça fait si longtemps qu'il est là, il est si doux, si tendre et si doux, et pourtant si puissant."
He remembered how much he loved the ocean before the accident.,Il se souvient à quel point il aimait l'océan avant l'accident.,Ça lui rappelait à quel point il aimait l'océan avant l'accident.
You would have been collateral damage if I hadn't been able to rescue you.,Tu aurais été un dommage collatéral si je n'avais pas pu te sauver.,Ça aurait été un dommage collatéral si je n'avais pas pu te sauver.
"They look rather cozy, actually.","Ils ont l'air plutôt sympathiques, en fait.","Ça a l'air assez confortable, en fait."
Like he's using me to test waters he's been afraid to swim in for whatever reason.,Comme s'il m'utilisait pour tester des eaux dans lesquelles il a peur de nager pour une raison ou une autre.,Ça me semble comme s'il m'utilisait pour tester les eaux qu'il n'osait pas nager.
Her mouth barely moved as she spoke.,Sa bouche bougeait à peine lorsqu'elle parla.,Son bouche ne bougeait que très peu lorsqu'elle parlait.
"""Right now, Roman Palms is renting their ballroom space for the Winter Wonderland and a few other low attendance events at a fraction of the price because it's easier, but it's costing them in the long run,"" Andi explained as he took the iPad from her and swiped through the file, taking a closer look at the numbers.","En ce moment, Roman Palms loue sa salle de bal pour le Winter Wonderland et quelques autres événements peu fréquentés à une fraction du prix normal parce que c'est plus facile, mais ça leur coûte cher à long terme, expliqua Andi en lui prenant l'iPad et en parcourant le fichier, examinant les chiffres de plus près.","Ça fait maintenant un an que Roman Palms loue leur salle de bal pour l'Hiver Fantastique et quelques autres événements de faible fréquentation à un prix inférieur à la moitié du prix normal parce que c'est plus facile, mais ça leur coûte cher au final, expliqua Andi en prenant l'iPad dans ses mains et en faisant une tournée rapide dans le dossier, en s'attardant sur les chiffres."
I don't have complete control over my body at the moment.,Je n'ai pas le contrôle total de mon corps en ce moment.,Je n'ai pas le contrôle complet de mon corps en ce moment.
"You act like you know him.""",Tu agis comme si tu le connaissais.,"Ça va, tu fais comme si tu le connaissais."
The Hollywood Hearts Series:,La série Hollywood Hearts :,La série Hollywood Hearts :
"The room fills up rapidly around us, its dark walnut tables wobbling under the weight of glasses, dishes, and errant elbows.","La salle se remplit rapidement autour de nous, les tables en noyer sombre vacillent sous le poids des verres, de la vaisselle et des coups de coude.","La pièce se remplit rapidement autour de nous, ses tables en noyer foncé tremblent sous le poids des verres, des assiettes et des coudes errants."
But she didn't say that.,Mais elle n'avait pas dit ça.,Ça ne fut pas dit.
"Of course, he'd keep it all for himself.","Bien sûr, il garderait tout pour lui.","Ça lui appartenait, il le garderait pour lui."
"""Yeah,"" he grunts into my neck.","Oui, grogne-t-il dans mon cou.","Ça va, grogne-t-il dans mon cou."
It was all you could do when the air ran out.,C'est tout ce qu'on peut faire quand il n'y a plus d'air.,Ça était tout ce que tu pouvais faire quand l'air s'échappait.
And then he's racked by a choking sob that takes him to his knees.,Puis un sanglot étouffé le fait tomber à genoux.,Et puis il est frappé par un sanglot qui le fait tomber à genoux.
"Maybe tomorrow if there isn't much damage from the weather.""",Peut-être demain s'il n'y a pas trop de dégâts,"Ça pourrait être demain, si le temps est clément."
I'll take him as a faux pirate since the real ones need baths and a dentist anyway.,Je le considérerai comme un faux pirate puisque les vrais ont de toute façon besoin d'un bain et d'un dentiste.,"Ça fait un faux pirate, puisque les vrais pirates ont besoin de bains et d'un dentiste."
