sources,references,translations
"""Which is why I contacted Hillshire Hotels and asked them to send the files again when I let them know that you weren't going to be able to make it to New York to meet with their CEO.",C'est pourquoi j'ai contacté les Hôtels Hillshire pour qu'ils me renvoient une copie des dossiers et leur dire que vous ne pourriez pas vous rendre à New York pour rencontrer leurs PDG.,"""C'est pour cette raison que j'ai contacté Hillshire Hotels et j'ai demandé à eux de renvoyer les fichiers à nouveau lorsque j'ai informé qu'ils ne pourraient pas vous faire venir à New York pour rencontrer le PDG de leur entreprise."""
"He had a good crew.""",Il avait un bon équipage.,Il avait une bonne équipe.
She could swim another day.,Elle pourrait nager un autre jour.,Elle pourrait nager encore un jour.
"""It is and it isn't,"" she said, worrying her bottom lip between her teeth, wondering why she couldn't seem to figure out what she wanted.","Ça l'est et ça ne l'est pas, dit-elle, mordillant sa lèvre inférieure entre ses dents, se demandant pourquoi elle n'arrivait pas à comprendre ce qu'elle voulait","""C'est et c'est pas ça,"" elle a dit, en soufflant son lèvre inférieur entre ses dents, se demandant pourquoi elle ne pouvait pas sembler parvenir à ce qu'elle voulait."
And it's pretty far-fetched.,Et elle est assez farfelue.,Et cela est assez improbable.
"Seize this moment and hold it tight because we never know what the next moment's going to bring.""",Saisir ce moment et le serrer fort parce qu'on ne sait jamais ce que le moment suivant va nous apporter.,Saisissez ce moment et le tiens serré car nous ne savons jamais quoi nous apportera le prochain.
"Until that terrible day, he'd always been able to protect his younger brother.","Jusqu'à ce jour terrible, il avait toujours été capable de protéger son jeune frère.","Jusqu'à ce terrible jour, il avait toujours pu protéger son frère cadet."
Looks like it started with Christopher.,On dirait que ça a commencé avec Christopher.,Il semble que cela a commencé avec Christophe.
She didn't want him feeling bound to her because she'd saved him or because he was physically attracted to her.,Elle ne voulait pas qu'il se sente lié à elle parce qu'elle l'avait sauvé ou parce qu'il était physiquement attiré par elle.,Elle ne voulait pas qu'il se sente lié à elle en raison du fait qu'elle l'a sauvé ou en raison de l'attraction physique qu'il éprouve pour elle.
"I'm fucking Johnny like an animal, getting closer to God, using the rhythm of the music to drive us both insane.","Je baise Johnny comme un animal, me rapprochant de Dieu, utilisant le rythme de la musique pour nous rendre tous les deux fous.","Je suis en train de faire l'amour à Johnny comme une bête, en approchant de Dieu, en utilisant le rythme de la musique pour nous rendre tous deux fou."
"Inna was waiting, and he didn't like to wait.","Inna attendait, et il n'aimait pas attendre.","Inna attendait, et il n'aimait pas attendre."
"She was surely tired too, but she hadn't complained a bit.","Elle aussi devait sûrement être fatiguée, mais elle ne s'était pas plainte.","Elle était certainement fatiguée également, mais elle n'avait pas fait la moindre plainte."
"He bent his head, and her lips met his with a slow kiss.",Il pencha la tête et ses lèvres rencontrèrent les siennes dans un lent baiser.,"Il rabatta son front, et ses lèvres se joignirent à lui avec un baiser lent."
A large percentage of guests going to the Winter Wonderland in January are only going to kill time and the others are locals just going so that their children can go on the ice slides.,Une grande partie des visiteurs qui se rendent au Winter Wonderland en janvier n'y vont que pour tuer le temps et les autres sont des locaux qui viennent juste pour que leurs enfants puissent faire des glissades sur la glace.,"Une grande proportion de visiteurs allant au Winter Wonderland en janvier sont simplement allés pour tuer le temps, tandis que les autres sont des résidents locaux qui vont simplement pour que leurs enfants puissent monter sur les glissades de glace. (A large proportion of visitors going to the Winter Wonderland in January are simply going to kill time, while the others are local residents who go simply so that their children can go on the ice slides.)"
I can't believe I hadn't noticed when the music stopped.,Je ne peux pas croire que je n'ai pas remarqué que la musique s'était arrêtée.,Je ne peux pas croire que je n'avais pas remarqué quand la musique s'est arrêtée.
"And although John isn't technically a virgin, I can't help but feel like I'm about to deflower him.","Et bien que John ne soit pas techniquement vierge, je ne peux m'empêcher de penser que je suis sur le point de le déflorer.","Malgré le fait que Jean ne soit pas techniquement vierge, je ne peux pas m'empêcher de me sentir comme si je allais le déflorer."
"""Why can't you leave us all alone?",Pourquoi ne pouvez-vous pas nous laisser tranquilles ?,"""Pourquoi ne pouvez-vous nous laisser tous seuls?"""
"Again, with the stupid.","Encore une fois, c'est stupide.","Encore, avec la stupide."
"He believed me for years.""",Il m'a cru pendant des années.,Il m'a cru pendant des années.
"The only thing I hear is my pounding heart, our mingled breaths, and the snick-snick-snick of...","La seule chose que j'entends, c'est mon cœur qui bat la chamade, nos respirations qui se mélangent et le bruit de...","Seulement ce que je sens sont mon cœur battant, nos souffles mélangés et le cliquetis-cliquetis-cliquetis de..."
"Sure, he'd enjoyed swimming in the oceanspent a couple years diving on WWII wrecks for the US Navy.","Bien sûr, il avait aimé nager dans l'océan  il avait passé quelques années à plonger à l'intérieur d'épaves de la Seconde Guerre mondiale pour l'US Navy.","Oui, il a apprécié nager dans les océans pendant deux années en plongeant sur des épaves de la Seconde Guerre mondiale pour la Marine des États-Unis."
"""Doesn't look like she got the message,"" Lucas said, sounding amused.","On dirait bien qu'elle ne l'a pas compris, rétorqua Lucas avec amusement.","""Cela ne semble pas qu'elle ait reçu le message,"" a dit Lucas, en sonnant amusé."
"""I think some of the other guys plan to come by the bar to help, so I don't have to have you here, but there'll be work if you want it.""","Je pense que d'autres gars ont prévu de venir au bar pour aider, donc tu n'es pas obligé de venir, mais il y aura du travail si tu le veux.","""Je pense que certains des autres garçons ont l'intention de venir au bar pour nous aider, de sorte que je n'ai pas à avoir vous ici, mais il y aura du travail si vous le souhaitez."""
She shielded her eyes from the bright sun and strained to see if she recognized the dark figure approaching from the northern section of the beach.,Elle se protégea les yeux du soleil et s'efforça de reconnaître la silhouette sombre qui s'approchait de la partie nord de la plage.,Elle protégea ses yeux du soleil brillant et s'efforça de voir si elle reconnaissait la figure sombre qui approchait de la section nord de la plage.
"Did you know the 1893 fair in Chicago was the celebration of four hundred years since Columbus landed?""",Savais-tu que la foire de 1893 à Chicago célébrait les quatre cents ans du débarquement de Christophe Colomb ?,Voulez-vous savoir que l'exposition de 1893 à Chicago était la commémoration des 400 ans depuis le débarquement de Colombus?
"Against his mates' recommendations, he threw the rope ladder over the side and she came aboard.","Contre les recommandations de ses compagnons, il avait jeté l'échelle de corde par-dessus bord et elle était montée à bord.","Contre les conseils de ses camarades, il jeta l'échelle de corde au-dessus bord et elle monta à bord."
"""Carta Hotels' board has decided after careful consideration that it might be in their best interest to find someone who shares their vision,"" Devyn said, looking lost in thought as he absently drummed his fingertips against the armrest.","Les membres du conseil d'administration des Hôtels Carta ont décidé, après mûre réflexion, qu'il était dans leur intérêt de chercher quelqu'un qui partageait leur vision, dit Devyn semblant perdu dans ses pensées alors que ses doigts pianotaient distraitement sur le l'accoudoir du canapé.","""Le comité de direction des hôtels Carta a décidé, après une réflexion soigneuse, qu'il pourrait être à leur avantage de trouver quelqu'un qui partage leur vision,"" a déclaré Devyn, en regardant perdu dans ses pensées alors qu'il battait absintement ses doigts contre le dossier de l'armoire."
"""I quit!"" she managed to get out before returning to mumbling, ""We're going to die!"" over and over again as she released the cutest fucking sniffles while he did his best to stop fucking smiling.","Elle réussit à dire : ""Je démissionne !"" avant de se remettre à marmonner : ""On va mourir !», encore et encore, en lâchant un reniflement des plus mignons, tandis qu'il faisait de son mieux pour arrêter de sourire.","""Elle a quitté !"" était ce qu'elle put dire avant de reprendre à répéter, ""Nous allons mourir !"" à plusieurs reprises, en même temps qu'elle émit les plus adorables éternuements tandis qu'il faisait son possible pour ne plus sourire. (Note: The phrase ""fucking"" is not directly translatable in French. It can be replaced with a stronger adjective or left out for a more polite translation.)"
"How would he tell her that he wanted to stay on the island, wanted to take a chance with her?","Comment allait-il lui dire qu'il voulait rester sur l'île, qu'il voulait tenter sa chance avec elle ?","Comment lui dire-t-il qu'il voulait rester sur l'île, qu'il voulait prendre un risque avec elle?"
"John...I don't know what he's doing, but he is looking at me, and suddenly I feel exposed.","je ne sais pas ce qu'il fait, mais il me regarde, et soudain, je me sens exposé.","John...je ne sais pas ce qu'il fait, mais il me regarde, et soudain je me sens exposé."
"I also found the emails and letters from Hillshire Hotels to the fake account that Mr. Anderson set up, informing him of the hotel's dire situation.","J'ai également trouvé les e-mails et les lettres envoyés par les Hôtels Hillshire au faux compte créé par M. Anderson, l'informant de la situation désastreuse de l'hôtel.","J'ai également trouvé les emails et les lettres de Hillshire Hotels adressés au compte fictif que M. Anderson a créé, lui informant de la situation désastreuse de l'hôtel."
"We'd sometimes grab a bite to eat afterward.""",Nous allions parfois manger un morceau après.,"Nous prenions parfois un petit-déjeuner après-midi. (This translates the idiomatic expression ""grab a bite to eat"" as ""prendre un petit-déjeuner"", which means ""to have a quick meal"" in French.)"
