sources,references,translations
"She peeked to see what he was doing, and he held his hands up and wiggled his fingers.","Elle jeta un coup d'œil pour voir ce qu'il faisait, et il leva les mains et remua les doigts.","Elle regarda ce qu'il faisait, et il leva les mains et remuait les doigts."
"I moan, and suck, and lick, and nibble, and give John Burton's cock every bit of pleasure I can dream up.","Je gémis, je suce, je lèche, je mordille et je donne à la queue de John Burton tout le plaisir que je peux imaginer.","Ça me fait gémir, sucer, lécher, manger, et j'en donne tout le plaisir que je peux imaginer à la queue de John Burton."
"""Come on, Chase, it'll be a nice break from being cooped up in here.""","Viens, Chase, ce sera une bonne pause après avoir été enfermés ici.","Ça va être une belle pause dans ces murs, n'est-ce pas ?"
"My patience with you is...gone.""",Ma patience en ce qui te concerne est... épuisée.,"Ça fait longtemps que je suis patient avec toi, mais ça fait maintenant..."
The merpeople were incensed at Amelia's departure and hunted down the ship.,Les habitants des mers étaient furieux du départ d'Amelia et avaient pris le bateau en chasse.,Les habitants des mers étaient en colère à cause du départ d'Amelia et poursuivaient le navire.
"God, he wasn't ready for it to end yet.","Bon sang, il n'était pas encore prêt à ce que ça se termine.","Ça, c'était trop tôt, il n'était pas prêt à tout arrêter."
"Right now, family isn't one of the positives.""","En ce moment, ma famille ne fait pas partie des choses positives.",Ça ne fait pas partie des avantages pour moi en ce moment.
"""My shop will be a complete loss.",Mon magasin est totalement foutu.,Ça me coûtera un complete.
"""I wasn't planning on going,"" Devyn said, knowing better than to waste any time on bullshit, not when he only had four months to clean this mess.","Je n'avais pas prévu d'y aller, dit Devyn qui avait mieux à faire que de perdre son temps dans ces bêtises alors qu'il n'avait que quatre mois pour tout arranger.","Ça ne m'intéressait pas de y aller, dit Devyn, qui savait qu'il n'avait pas le temps de perdre de son temps avec des choses inutiles, pas quand il avait seulement quatre mois pour résoudre ce gâchis."
"A small, tight eye meant a strong, well-organized storm.",Un oeil de cyclone de petite taille était synonyme d'une tempête forte et rigoureuse.,"Ça faisait une petite boule noire, ce qui signifiait qu'il s'agissait d'une tempête puissante et bien organisée."
This has been a sore spot for us ever since the beginning.,"Depuis le début, c'est un point sensible entre nous.",Ça a été une source de conflits entre nous dès le début.
What kind of relationship would that be?,Quel genre de relation cela serait-il ?,Ça ferait quoi d'une relation ?
"Right now, I watch John float back to earth.","Pour l'instant, je regarde John revenir sur terre.",Ça fait maintenant une heure que je regarde John revenir à la terre ferme.
Desperately.,Désespérément.,Desperément.
"I prefer to remain anonymous online.""",Je préfère rester anonyme en ligne.,Je préfère rester anonyme en ligne.
"Overbearing, sometimes.","Trop autoritaire, parfois.","Ça peut être surprotecteur, parfois."
"You've mentioned it a few times.""",Tu l'as mentionné plusieurs fois.,Ça a été mentionné plusieurs fois.
"John looks over my head, and the scent of falafel fills my nose as the waiter reaches around me and sets our lunch orders on the table.",John regarde par-dessus ma tête et l'odeur des falafels m'emplit le nez lorsque le serveur me contourne et dépose nos commandes sur la table.,"John me passe en dessous, et le parfum de falafel envahit mon nez alors que le serveur se déplace autour de moi et pose nos commandes de déjeuner sur la table."
Plenty of stuff in the kitchen.,Il y a plein de choses dans la cuisine.,Ça y était bien remplie de choses dans la cuisine.
She had to make sure that wouldn't happen.,Elle devait s'assurer que cela n'arriverait pas.,Ça lui fallait de s'assurer que ça ne se produirait pas.
"At first, he thought it was some kind of sick joke played on him when he was drunk, and he'd tried to scrub it off, thinking it might be ink pen.","Au début, il avait cru qu'il s'agissait d'une mauvaise blague qu'on lui avait faite lorsqu'il était ivre, et il avait essayé de l'effacer en pensant qu'il s'agissait peut-être d'encre de stylo.","Ça lui avait d'abord semblé une sorte de plaisanterie malencontreuse jouée à son encontre quand il était ivre, et il avait essayé de l'effacer, pensant qu'il pourrait s'agir d'un stylo à l'encre."
"He really got into the Artic Monkeys.""",Il a vraiment aimé les Arctic Monkeys.,Ça lui a vraiment plu les Arctic Monkeys.
"She wanted to memorize his every move, capture every touch and preserve the moments when they came together as one.","Elle voulait mémoriser chacun de ses mouvements, capturer chaque contact et immortaliser les moments où ils ne faisaient qu'un.","Ça lui donnait envie de mémoriser chaque de ses mouvements, de capter chaque contact et de conserver les instants où ils se rejoignaient en un seul corps."
He couldn't let her get him more upset.,Il ne pouvait pas la laisser l'énerver davantage.,Ça ne pouvait pas lui permettre de s'agacer davantage.
"""I'm not ready yet,"" she said.","Je ne suis pas encore prête, dit-elle.","Ça fait trop de temps que je ne suis pas prête, dit-elle."
"Not really caring how it got there, Andi grabbed her bag and-","Sans se soucier de la façon dont il était arrivé là, Andi l'attrapa et...","Ça ne lui importait pas vraiment de savoir comment elle était arrivée là-bas, Andi saisit son sac et..."
"I've only turned on two of the lamps in my living room, and the walls merely glow softly around us.","Je n'ai allumé que deux des lampes de mon salon, et les murs se contentent de diffuser une douce lueur autour de nous.",Ça fait que j'ai allumé deux lampes dans mon salon et les murs luminescent doucement autour de nous.
I'm only half-serious.,Je ne suis qu'à moitié sérieux.,"Ça, c'est à moitié sérieux."
"She scampered after him, her flip-flops squeaking on the floor as she tried to run through the mirrored maze without tripping or falling or knocking over mirrors.","Elle lui emboita le pas, ses tongs crissant sur le sol alors qu'elle essayait de courir à travers le labyrinthe de miroirs sans trébucher, tomber ou renverser les miroirs.","Elle le suivit, ses tongs qui grincaient sur le sol alors qu'elle essayait de courir dans le labyrinthe de miroirs sans se tromper, sans tomber, sans renverser des miroirs."
"""Music speaks to me,"" I find myself saying.","La musique me parle, me trouvé-je à dire.","Ça me parle de la musique, dis-je soudain."
Nicki takes a sudden interest in the papers on her desk.,Nicki s'intéresse soudain aux papiers posés sur son bureau.,Nicki s'intéresse soudain aux papiers sur son bureau.
"""That's better, now drink this.""","C'est mieux, maintenant bois ça.","Ça va mieux, bois ça."
"""I don't think I've heard it,"" John admits.","Je ne pense pas l'avoir entendu, admet John.","Ça me semble, mais je ne pense pas avoir entendu ça, admit John."
"So far, the only thing that they knew was that whoever was behind it had access, which meant that every member of the board and several high-ranking executives at the company was a suspect.","Jusqu'à présent, la seule chose qu'ils savaient, c'était que la personne qui était derrière tout ça avait un accès à la gestion des Hôtels Carta, ce qui signifiait que tous les membres du conseil d'administration et plusieurs cadres supérieurs de l'entreprise étaient suspects.","Ça faisait déjà deux ans qu'il n'y avait eu qu'une chose à leur connaissance, c'était que la personne qui se cachait derrière ça avait accès aux données, ce qui signifiait que tous les membres du conseil d'administration et plusieurs cadres de la société étaient suspects."
"""I don't know,"" he yelled.","Je ne sais pas, cria-t-il.","Ça, je ne sais pas, cria-t-il."
Chapter 19,Chapitre 19,19
But she knew what she didn't want.,"Mais, elle savait ce dont elle ne voulait pas.",Ça lui arrivait de savoir ce qu'elle ne voulait pas.
"I'll tell you about the painting later.""",Je te parlerai du tableau plus tard.,"Ça, je t'expliquerai plus tard."
"There's nothing here for you anymore.""",Il n'y a plus rien ici pour toi.,Ça n'y a plus rien pour toi ici.
"""Nothing changed, except maybe my ability to deny the truth.","Rien n'a changé, sauf peut-être ma capacité à nier la vérité.","Ça n'a rien changé, à part peut-être ma capacité à nier la vérité."
"The water, cool for September, pushed and pulled at her until she was over waist deep.","L'eau, fraîche pour un mois de septembre, la poussait et la tirait jusqu'à ce qu'elle ait dépassé sa taille.","L'eau, fraîche pour septembre, la poussait et la tirait jusqu'à ce qu'elle soit au-dessus de la taille."
"The moon is nearly full, waxing or waning I don't know, but it's bright.","La lune est presque pleine, je ne sais pas si elle est croissante ou décroissante, mais elle est brillante.","La lune est presque pleine, je ne sais pas si elle est en phase de croissance ou de décroissance, mais elle est brillante."
"When the wet heat of John's mouth surrounds me for the first time, I know that I'm going to embarrass myself.","Lorsque la chaleur humide de la bouche de John m'entoure pour la première fois, je sais que je vais me ridiculiser.","Ça fait chaud dans la bouche de John lorsque celle-ci m'enveloppe pour la première fois, je sais que je vais me faire honte."
"He must have figured out where we went.""",Il a dû comprendre où on était allés.,Ça doit lui avoir donné l'idée d'où nous étions partis.
"""I promise I won't let anything happen to you.""",Je te promets que je ne laisserai rien t'arriver.,"Ça, je te le promets, je ne laisserai rien arriver à toi."
And I'm a little tongue-tied when he leans down and leaves a soft kiss on my cheek before he sits in the chair across from me.,Et je reste muet lorsqu'il se penche et dépose un doux baiser sur ma joue avant de s'asseoir sur la chaise en face de moi.,Ça me fait un peu peur quand il se penche et dépose un doux baiser sur ma joue avant de s'asseoir sur la chaise en face de moi.
He'd be on a boat. On the water.,Il serait sur un bateau.,Ça lui ferait plaisir d'être sur un bateau.
"""I'll see you before I leave tomorrow.""","On se verra demain, avant mon départ.","Ça va, je te verrai avant que je ne parte demain."
"His other arm boasted some type of navy diver tattoo, faded and smudged.","Son autre bras arborait une sorte de tatouage de plongeur de la Marine, délavé et abîmé.","Son autre bras était tatoué d'un type de tatouage de plongeur de la Marine, fané et effacé."
