sources,references,translations
"""That porn you were going to tell me about?""","Alors, ce porno dont tu allais me parler ?",Ce porno dont tu devais me parler ?
"Worth your forgiveness.""",S'il vaut la peine que tu lui pardonnes.,"""Digne de ton pardon."""
"Numbness flowed through him like molasses, and he clenched his biceps.",Une sensation d'engourdissement le traversa comme de la mélasse et il serra les biceps.,"Une torpeur épaisse comme de la mélasse l'envahit, et il contracta ses biceps."
She'd use whatever she could to get him to stick around long enough to fall in love.,Elle ferait tout ce qu'elle pourrait pour qu'il reste assez longtemps pour tomber amoureux.,Elle utiliserait n'importe quel moyen pour le faire rester assez longtemps et tomber amoureux.
"He set the glass of water in front of her, then drew up a tall beer for himself.","Il posa le verre d'eau devant elle, puis se servit une grande bière.","Il posa le verre d'eau devant elle, puis se tira une grande bière."
They started following her.,Ils ont commencé à la suivre.,Ils se sont mis à la suivre.
"I don't want to fall this fast, but I don't know how to stop the slide.","Je ne veux pas tomber amoureux aussi vite, mais je ne sais pas comment arrêter la chute.","Je ne veux pas tomber si vite, mais je ne sais pas comment arrêter la glissade."
Local teacher fired after claims he seduced a student.,Un enseignant local licencié après avoir été accusé d'avoir séduit un élève.,Professeur suspendu après des allégations de séduction sur une élève.
John is at the podium now.,John est maintenant sur le podium.,Jean est à la tribune maintenant.
"""Michael John Dalton is innocent,"" the older woman begins.","""Michael John Dalton est innocent"", commence la femme la plus âgée.","*« Michael John Dalton est innocent », commence la femme plus âgée.*"
Maybe he'd reach someone who could help in time.,Peut-être qu'il aurait pu joindre quelqu'un qui pourrait l'aider à temps.,Peut-être qu'il joindrait quelqu'un qui pourrait l'aider à temps.
The positive.,Les choses positives.,Le positif.
"""He's trying to get up.""",Il essaie de se lever.,Il essaie de se lever.
This is a tiny lie.,C'est un petit mensonge.,C'est un petit mensonge.
"But yours isn't much better.""",Mais le tien n'est pas beaucoup mieux.,"""Mais le tien n'est pas beaucoup mieux."""
"""Welcome to the Emerald Cove.",Bienvenue à Emerald Cove.,Bienvenue à la Crique d'Émeraude.
"""Do you have a problem with long hours?""",Est-ce que les grandes amplitudes horaires vous posent un problème ?,"""Avez-vous un problème avec les longues heures ?"""
He thinks he can bully me into marriage.,Il pense qu'il peut faire pression pour que je me marie.,Il croit pouvoir me forcer à l'épouser en me brutalisant.
"""I need to get the painting of Christopher.",Je dois récupérer le tableau de Christopher.,J'ai besoin de récupérer le tableau de Christopher.
"""You need to let him explain.",Tu dois le laisser s'expliquer.,Il faut le laisser s'expliquer.
No point in hearing the same thing over and over.,Ce n'est pas la peine d'entendre la même chose encore et encore.,À quoi bon entendre toujours la même chose.
"""2356 multiplied by 23.""","""2356 multiplié par 23.","""2356 multiplié par 23."""
"He ran his tongue lightly over her soft lips, tasting her again and again.","ll passa légèrement sa langue sur ses lèvres douces, la goûtant encore et encore.","Il passa légèrement sa langue sur ses lèvres douces, la goûtant encore et encore."
"Most of the people I know are cynics, or reformed cynics.","La plupart des gens que je connais sont des cyniques, ou des cyniques repentis.","La plupart des gens que je connais sont des cyniques, ou d’anciens cyniques."
He spat on the ground.,Il cracha sur le sol.,Il cracha par terre.
"He should be losing his fucking mind trying to figure out how he was going to fix this in time, but right now, all he felt was relief.","Il aurait dû être en train de péter les plombs en essayant d'arranger ce merdier, mais au lieu de ça, il se sentait soulagé.","Il aurait dû péter un câble en essayant de comprendre comment il allait régler ce bordel à temps, mais là, tout ce qu’il ressentait, c’était du soulagement."
"I'll drag his ass out there and show him what power I have, and then I'll let him feel what it's like to die because you can't breathe.","Je vais le traîner là-bas et lui montrer le pouvoir que j'ai, puis je lui ferai sentir ce que c'est que de mourir parce qu'on ne peut plus respirer.","Je vais traîner son cul là-bas et lui montrer ce que c'est que mon pouvoir, et après, je vais lui faire sentir ce que c'est que de crever parce que t'arrives plus à respirer."
"God, she really didn't want to be the one to tell him.","Bon sang, elle ne voulait vraiment pas être celle qui le lui annoncerait.","Mon Dieu, elle n'avait vraiment pas envie d'être celle qui devait le lui dire."
The last few hours of listening to Chase talk had been a delicious distraction from both the storm and Inna's revelation.,Les dernières heures passées à écouter Chase avaient été une délicieuse distraction par rapport à la tempête et à la révélation d'Inna.,"Ces dernières heures à écouter Chase parler avaient été une délicieuse distraction, loin de la tempête et de la révélation d'Inna."
"Side note, Prince is infinitely better on vinyl.",À noter que Prince est infiniment meilleur sur vinyle.,"Au passage, Prince est infiniment meilleur en vinyle."
"Andi found herself wondering as she reluctantly turned around, resigning herself to never knowing the joy of making a snow angel and decided that this moment deserved a heartfelt sigh.","en se retournant à contrecœur, se résignant à ne jamais connaître la joie de faire un ange de neige et décidant que ce moment méritait un soupir sincère.","Andi se surprit à rêvasser tandis qu’elle se retournait à contrecœur, s’avouant qu’elle ne connaîtrait jamais la joie de faire un ange dans la neige, et décida qu’un soupir du fond du cœur s’imposait pour ce moment."
"I don't pine after straight men, but I sure as fuck don't mind looking.","Je ne me languis pas des hommes hétérosexuels, mais ça ne me dérange pas de les regarder.","Je ne soupire pas après les hétéros, mais putain, ça ne me dérange pas de mater."
It's there in the tremble of his hands as they ghost over my thighs.,"C'est là, dans le tremblement de ses mains qui se promènent sur mes cuisses.","C'est là, dans le tremblement de ses mains qui effleurent mes cuisses comme une ombre."
"We had our time, but..."" He exhales.","Nous avons eu notre temps, mais... Il lâche un soupir.","*« On a eu notre moment, mais… »* Il souffle."
"""Well, you're good at it.""","Eh bien, tu es doué pour ça.","Eh bien, tu es doué pour ça."
"Cradling her face in his hands, Devyn slowly breathed into her mouth.","Prenant délicatement son visage entre ses mains, Devyn inspira lentement dans sa bouche.","Berçant son visage entre ses mains, Devyn souffla lentement dans sa bouche."
"""Let's move over to the couch where it's more comfortable.","Allons-nous installer sur le canapé, c'est plus confortable.","Allons nous installer sur le canapé, ce sera plus confortable."
"Giving his gorgeous dick one last lick, I climb up his body.",Je lèche une dernière fois sa superbe queue et  grimpe le long de son corps.,"Donnant un dernier coup de langue à sa bite magnifique, je remonte le long de son corps."
"""I told you to take care of her and you fucking left her there!"" Devyn shouted, slamming him back against the wall.","Je t'ai dit de prendre soin d'elle et putain, tu l'as laissée là-bas !","« Je t’avais dit de t’occuper d’elle, et tu l’as laissée là-bas, putain ! » hurla Devyn en le plaquant violemment contre le mur."
"You're still here because of him, aren't you?""","C'est à cause de lui que tu es encore là, n'est-ce pas ?","""Tu es toujours là à cause de lui, n'est-ce pas ?"""
"I let my head drop to my chest as he works my glutes, my cock twitching already.","Je laisse ma tête retomber contre ma poitrine pendant qu'il frotte mon fessier, ma bite tressaillant déjà.","Je laisse ma tête retomber sur ma poitrine tandis qu'il malaxe mes fesses, ma queue tressaillant déjà."
"They are in the way of my mission.""",Elle m'empêche d'accomplir ma mission.,"""Ils entravent ma mission."""
"""I don't want to work in accounting,"" she reminded him.","Je ne veux pas travailler à la comptabilité, lui rappela-t","« Je ne veux pas travailler dans la comptabilité », lui rappela-t-elle."
"""Thank you for saving me the trouble,"" Lucas said smoothly as he clicked to the next slide.","Merci de m'avoir épargné cette peine, dit Lucas d'une voix doucereuse en cliquant sur la diapositive suivante.","« Merci de m’avoir épargné cette peine », déclara Lucas avec fluidité en cliquant sur la diapositive suivante."
"I stroke my thumb over the fabric of his tee, wishing like hell it were bare skin.","Je passe mon pouce sur le tissu de son T-shirt, souhaitant ardemment que ce soit de la peau nue.","Je passe mon pouce sur le tissu de son t-shirt, souhaitant comme un damné que ce soit sa peau nue."
"""I told you, the family, they can't...""","Je te l'ai dit, sa famille ne peut pas...","Je t'ai dit, la famille, ils peuvent pas..."
The ocean breeze lifted her sundress and sent it flapping against her thigh and it was all he could do to keep from reaching for her.,"La brise de l'océan soulevait sa robe d'été et l'envoyait battre contre sa cuisse, et il fit tout son possible pour ne pas tendre la main vers elle.","La brise marine souleva sa robe d'été, la faisant claquer contre sa cuisse, et il dut se retenir pour ne pas tendre la main vers elle."
"""Most of the restaurant stuff is staying with the bar.""",La plupart du matériel du restaurant ainsi que le bar restent.,"""La plupart du personnel du restaurant reste avec le bar."""
"I feel him take a deep breath, and then he sighs sweetly.","Je le sens prendre une profonde inspiration, puis soupirer doucement.","Je le sens prendre une profonde inspiration, puis il soupire doucement."
"Things could have been much worse, for sure.","Les choses auraient pu être bien pires, c'est certain.","Les choses auraient pu être bien pires, c'est certain."
